time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,category,Section47,Section47_rate,Section47_child,Section47_child_rate,ICPC,ICPC_rate,ICPC_child,ICPC_child_rate,Duration_0-10_days,Duration_11-15_days,Duration_16-20_days,Duration_21+_days,Duration_25th_Percentile,Duration_median,Duration_75th_Percentile
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,825,E06000060,Buckinghamshire,Section 47s and Initial Child Protection Conferences,2454,200.3,2131,174,686,56,686,56,49,528,44,65,12,14,15
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Section 47s and Initial Child Protection Conferences,1684,164.4,1496,146.1,751,73.3,744,72.6,43,552,45,111,13,14,15
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,Section 47s and Initial Child Protection Conferences,6048,216.4,5493,196.5,1705,61,1683,60.2,116,1369,143,77,13,14,15
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,Section 47s and Initial Child Protection Conferences,889,372.1,764,319.8,257,107.6,254,106.3,27,168,27,35,12,13,15
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,Section 47s and Initial Child Protection Conferences,5764,172.4,5017,150,1498,44.8,1469,43.9,222,1104,103,69,12,14,15
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,Section 47s and Initial Child Protection Conferences,1282,201.3,1089,171,267,41.9,262,41.1,48,179,21,19,11,13,14
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,Section 47s and Initial Child Protection Conferences,1031,148.8,955,137.8,268,38.7,268,38.7,57,191,c,c,11,13,15
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,Section 47s and Initial Child Protection Conferences,1758,121.1,1570,108.1,774,53.3,770,53,103,521,68,82,12,13,14
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,Section 47s and Initial Child Protection Conferences,1118,267,953,227.6,357,85.3,351,83.8,c,178,132,c,14,15,18
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Section 47s and Initial Child Protection Conferences,917,248,834,225.6,384,103.9,381,103.1,30,275,37,42,13,14,14
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,Section 47s and Initial Child Protection Conferences,1713,390.2,1481,337.4,447,101.8,440,100.2,20,272,81,74,13,15,18
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,Section 47s and Initial Child Protection Conferences,1655,332.8,1447,290.9,531,106.8,519,104.3,29,353,92,57,13,14,17
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Section 47s and Initial Child Protection Conferences,3424,132.4,2882,111.5,1156,44.7,1132,43.8,49,980,31,96,13,14,15
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,Section 47s and Initial Child Protection Conferences,541,155.4,503,144.4,258,74.1,256,73.5,23,226,c,c,13,14,14
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,Section 47s and Initial Child Protection Conferences,3349,192.6,2848,163.8,1406,80.9,1371,78.9,153,901,171,181,12,14,16
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,Section 47s and Initial Child Protection Conferences,643,188.7,582,170.8,250,73.4,250,73.4,30,184,8,28,13,14,15
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,Section 47s and Initial Child Protection Conferences,647,159.8,535,132.2,183,45.2,179,44.2,15,139,13,16,12,13,14
2021,Reporting year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Section 47s and Initial Child Protection Conferences,355,99.7,311,87.3,111,31.2,111,31.2,8,81,10,12,13,14,15
2021,Reporting year,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",Section 47s and Initial Child Protection Conferences,1255,171.8,1121,153.5,553,75.7,542,74.2,53,424,30,46,12,14,15
2021,Reporting year,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Section 47s and Initial Child Protection Conferences,632,68,589,63.4,271,29.1,270,29,69,151,19,32,10,12,14
2021,Reporting year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,Section 47s and Initial Child Protection Conferences,1622,155.5,1463,140.2,426,40.8,422,40.4,47,298,28,53,12,13,14
2021,Reporting year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,Section 47s and Initial Child Protection Conferences,2066,143.4,1849,128.4,818,56.8,799,55.5,57,572,89,100,13,14,15
2021,Reporting year,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,Section 47s and Initial Child Protection Conferences,961,145.2,888,134.1,584,88.2,580,87.6,28,511,26,19,13,14,15
2021,Reporting year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,Section 47s and Initial Child Protection Conferences,2583,203.1,2133,167.7,1032,81.2,1009,79.3,37,761,102,132,14,15,15
2021,Reporting year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Section 47s and Initial Child Protection Conferences,c,c,c,c,c,c,c,c,0,c,0,0,12,12,12
2021,Reporting year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Section 47s and Initial Child Protection Conferences,305,71.2,274,63.9,133,31,132,30.8,c,90,c,0,10,11,14
2021,Reporting year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,Section 47s and Initial Child Protection Conferences,1753,336.9,1465,281.5,366,70.3,366,70.3,76,269,7,14,11,13,14
2021,Reporting year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,Section 47s and Initial Child Protection Conferences,854,78.2,746,68.3,333,30.5,333,30.5,50,280,c,c,11,13,14
2021,Reporting year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Section 47s and Initial Child Protection Conferences,800,136.1,656,111.6,359,61.1,358,60.9,70,237,35,17,11,13,14
2021,Reporting year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Section 47s and Initial Child Protection Conferences,968,188.7,948,184.8,282,55,282,55,c,236,30,c,14,15,15
2021,Reporting year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,Section 47s and Initial Child Protection Conferences,976,384.2,790,311,332,130.7,326,128.3,67,224,18,23,11,13,14
2021,Reporting year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,Section 47s and Initial Child Protection Conferences,952,92.4,837,81.2,425,41.2,417,40.5,25,390,c,c,13,14,15
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,Section 47s and Initial Child Protection Conferences,725,192,706,187,359,95.1,356,94.3,145,167,27,20,9,11,14
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,Section 47s and Initial Child Protection Conferences,c,c,c,c,c,c,c,c,c,0,0,0,10,10,10
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,Section 47s and Initial Child Protection Conferences,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,Section 47s and Initial Child Protection Conferences,470,144.6,390,120,137,42.1,137,42.1,c,72,c,37,12,14,21
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,Section 47s and Initial Child Protection Conferences,1094,195.9,995,178.1,364,65.2,362,64.8,16,177,79,92,13,15,21
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,Section 47s and Initial Child Protection Conferences,974,261.5,864,232,247,66.3,244,65.5,22,145,38,42,13,14,18
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,Section 47s and Initial Child Protection Conferences,174,73.1,171,71.8,39,16.4,39,16.4,26,c,c,10,4,7,20
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,Section 47s and Initial Child Protection Conferences,1149,202.5,1007,177.4,367,64.7,363,64,19,234,45,69,14,15,17
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,Section 47s and Initial Child Protection Conferences,1048,158.8,937,142,371,56.2,369,55.9,69,223,34,45,11,13,14
