time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,category,Referrals,Individual,Schools,Education_Services,Health_Services,Housing,LA_Services,Police,Other_legal_agency,Other,Anonymous,Unknown
2023,Reporting year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Source of referral,2300,240,320,69,314,18,412,555,102,152,97,21
2023,Reporting year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,Source of referral,3004,316,448,8,579,16,327,904,43,242,121,0
2023,Reporting year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,Source of referral,1820,129,313,c,282,c,367,511,80,96,26,0
2023,Reporting year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,Source of referral,2103,199,398,60,266,c,271,687,51,92,55,c
2023,Reporting year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Source of referral,3914,264,c,726,446,c,830,1143,244,93,112,0
2023,Reporting year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,Source of referral,3179,313,639,63,421,47,360,1042,150,58,86,0
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,Source of referral,1752,152,295,12,210,8,268,590,89,114,14,0
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,Source of referral,2407,185,253,30,279,14,490,866,127,125,38,0
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,Source of referral,5542,331,1215,22,646,56,365,1990,236,457,224,0
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,Source of referral,3239,223,524,34,492,c,499,1205,101,101,34,c
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,Source of referral,2397,188,395,21,288,25,428,796,94,119,43,0
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Source of referral,3370,234,659,24,450,52,547,1112,156,56,80,0
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,Source of referral,2989,300,557,59,510,36,379,800,103,173,60,12
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,Source of referral,1782,147,305,112,214,13,209,598,98,50,36,0
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,Source of referral,1112,86,160,c,128,27,191,400,47,57,c,0
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,Source of referral,7080,512,447,463,992,48,1501,2345,564,183,c,c
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,Source of referral,4158,206,559,174,514,45,488,1481,346,241,82,22
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,Source of referral,7279,512,1541,56,1044,101,1188,2132,162,491,c,c
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,Source of referral,5708,468,1024,213,799,98,1015,1623,27,297,144,0
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,Source of referral,3887,238,960,0,498,c,440,1369,99,154,89,c
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Source of referral,4193,199,809,14,566,85,808,1335,194,111,72,0
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,Source of referral,4360,341,907,28,571,c,395,1419,197,347,145,c
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,Source of referral,2552,234,501,34,373,30,378,775,106,60,61,0
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,Source of referral,3233,264,584,47,565,66,451,923,192,107,11,23
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Source of referral,3349,208,502,17,443,36,472,1133,168,266,104,0
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,Source of referral,1983,143,413,0,306,17,220,565,160,46,39,74
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,Source of referral,1808,129,297,15,195,14,252,764,73,26,43,0
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,Source of referral,5181,358,832,98,660,33,1009,1575,268,230,106,12
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,Source of referral,3355,311,620,c,383,c,504,1115,147,135,105,0
2023,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,Source of referral,3042,261,552,112,433,25,380,861,92,326,0,0
2023,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,Source of referral,9193,515,1371,391,1317,115,1103,2964,601,342,148,326
2023,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,Source of referral,2493,210,414,54,201,39,374,906,130,95,57,13
2023,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,Source of referral,5033,365,793,175,552,52,578,1875,279,102,248,14
2023,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,Source of referral,2308,279,330,8,312,11,555,479,123,102,83,26
2023,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",Source of referral,4889,596,585,440,606,48,725,1180,364,218,116,11
2023,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,Source of referral,3586,290,434,249,453,c,550,1227,220,73,55,c
2023,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,Source of referral,10950,949,3053,43,1180,187,1139,3391,493,353,162,0
2023,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,Source of referral,3101,352,448,60,337,7,598,767,177,218,82,55
2023,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,Source of referral,1757,131,319,8,171,10,318,523,98,148,31,0
2023,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E10000023,North Yorkshire,Source of referral,4998,306,773,38,763,82,1053,1493,238,191,39,22
2023,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,Source of referral,3110,317,436,c,422,34,750,868,130,98,31,c
2023,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,Source of referral,5256,397,903,30,763,104,761,1565,257,334,142,0
2023,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,Source of referral,4385,303,0,808,512,19,851,1509,152,100,131,0
2023,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,Source of referral,1691,176,298,c,245,12,208,563,93,65,19,c
2023,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,Source of referral,4094,310,757,118,609,42,713,1194,142,102,96,11
2023,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,Source of referral,11031,1360,1976,84,1590,61,2369,2585,484,364,145,13
2023,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,Source of referral,3098,213,451,104,436,8,577,936,130,130,19,94
2023,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,Source of referral,5316,448,683,43,770,c,841,1894,269,215,115,c
2023,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Source of referral,7109,804,1490,40,932,86,854,2026,282,327,268,0
2023,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,940,E06000061,North Northamptonshire,Source of referral,4979,241,1182,0,725,73,447,1488,259,140,151,273
2023,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,Source of referral,5692,417,943,251,874,138,619,1676,270,196,110,198
2023,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Source of referral,8866,2706,2219,0,1078,c,250,1886,324,217,c,121
2023,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,Source of referral,224,19,32,c,32,c,38,60,c,36,c,0
2023,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,Source of referral,5185,292,1133,0,749,76,447,1557,327,139,151,314
2023,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Source of referral,17661,2482,3960,214,3035,c,1699,4944,623,284,294,c
2023,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Source of referral,4925,389,783,109,566,50,845,1446,230,359,148,0
2023,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Source of referral,3130,190,584,59,459,30,499,970,114,150,61,14
2023,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",Source of referral,1569,160,255,29,275,c,147,339,c,0,20,335
2023,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Source of referral,4205,279,590,254,516,52,690,1439,206,144,35,0
2023,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Source of referral,1736,189,335,0,192,c,381,482,55,53,37,c
2023,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Source of referral,3799,304,823,100,579,58,473,938,150,68,38,268
2023,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Source of referral,5400,601,601,148,595,53,1184,1478,299,236,168,37
2023,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Source of referral,5410,754,831,236,612,45,431,1726,149,464,162,0
2023,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Source of referral,2247,271,515,55,254,25,341,608,39,50,82,7
2023,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,Source of referral,3450,185,607,18,358,45,257,1232,229,92,113,314
2023,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,Source of referral,5379,439,1063,58,761,78,670,1277,279,124,129,501
2023,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Source of referral,3937,227,847,55,559,158,349,1158,212,146,142,84
2023,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,Source of referral,5331,461,940,124,761,89,904,1412,270,208,151,11
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,Source of referral,1575,94,284,41,181,22,274,430,103,113,14,19
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,Source of referral,4515,310,810,46,773,64,885,1079,231,180,110,27
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,Source of referral,2240,220,483,8,305,22,456,533,51,82,80,0
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,Source of referral,6643,575,947,132,914,0,1181,1671,213,541,131,338
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,Source of referral,6759,481,1356,34,1154,92,1224,1546,280,426,133,33
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,Source of referral,3164,95,869,55,344,67,625,786,78,227,c,c
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,Source of referral,6253,882,1069,c,689,104,1221,1627,496,87,49,c
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,Source of referral,2748,229,665,21,344,30,446,682,160,99,72,0
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,Source of referral,2406,252,455,c,381,c,383,619,114,111,71,15
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,Source of referral,6352,601,1544,126,915,158,613,1658,357,267,47,66
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,Source of referral,2203,139,504,c,203,46,350,736,72,74,40,c
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,Source of referral,1780,146,511,24,171,c,375,408,56,58,20,c
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Source of referral,3249,262,c,616,441,44,617,1047,46,c,62,108
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,825,E06000060,Buckinghamshire,Source of referral,12157,910,2605,93,2239,49,1216,4239,260,343,194,9
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Source of referral,3914,389,616,82,432,59,789,1069,229,160,70,19
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,Source of referral,30502,2864,9040,c,5562,c,2843,6443,1260,1433,595,237
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,Source of referral,3870,239,1340,18,594,75,259,777,106,329,112,21
