time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,category,Ended_episodes,3_months_or_less,3_months_or_less_percent,more_than_3_months_6_months,more_than_3_months_6_months_percent,more_than_6_months_less_than_1_year,more_than_6_months_less_than_1_year_percent,1_year_less_than_2_years,1_year_less_than_2_years_percent,2years+,2years+_percent
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Duration of ended episode,3560,2401,67.4,349,9.8,367,10.3,298,8.4,145,4.1
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Duration of ended episode,592,239,40.4,92,15.5,87,14.7,73,12.3,101,17.1
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Duration of ended episode,705,405,57.4,92,13,70,9.9,98,13.9,40,5.7
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Duration of ended episode,2015,1017,50.5,344,17.1,346,17.2,191,9.5,117,5.8
2014,Reporting year,National,E92000001,England,,,,,,Duration of ended episode,373100,181140,48.6,66410,17.8,49910,13.4,38480,10.3,37150,10
2014,Reporting year,Regional,E92000001,England,E12000001,North East,,,,Duration of ended episode,21890,9390,42.9,3710,17,3270,15,2510,11.4,3000,13.7
2014,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Duration of ended episode,52920,24190,45.7,9490,17.9,7420,14,5840,11,5980,11.3
2014,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Duration of ended episode,44570,20770,46.6,7930,17.8,6170,13.9,5170,11.6,4530,10.2
2014,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Duration of ended episode,27040,13100,48.5,4600,17,4290,15.9,2850,10.5,2200,8.1
2014,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Duration of ended episode,39100,18300,46.8,6820,17.5,5940,15.2,4530,11.6,3510,9
2014,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Duration of ended episode,31750,16790,52.9,5670,17.9,3630,11.4,2720,8.6,2940,9.3
2014,Reporting year,Regional,E92000001,England,E12000007,London,,,,Duration of ended episode,58300,27460,47.1,12260,21,7320,12.6,5740,9.8,5530,9.5
2014,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Duration of ended episode,61490,33080,53.8,9980,16.2,6920,11.3,5340,8.7,6170,10
2014,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Duration of ended episode,36030,18050,50.1,5950,16.5,4950,13.7,3790,10.5,3300,9.1
2014,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Duration of ended episode,23770,10910,45.9,4920,20.7,2880,12.1,2510,10.6,2560,10.7
2014,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Duration of ended episode,34530,16550,47.9,7340,21.3,4440,12.9,3230,9.3,2970,8.6
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,Duration of ended episode,474,166,35,48,10.1,47,9.9,81,17.1,132,27.8
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,Duration of ended episode,4391,1905,43.4,764,17.4,665,15.1,346,7.9,711,16.2
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,Duration of ended episode,1358,908,66.9,125,9.2,106,7.8,111,8.2,108,8
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,Duration of ended episode,943,434,46,160,17,140,14.8,115,12.2,94,10
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Duration of ended episode,1713,398,23.2,369,21.5,361,21.1,301,17.6,284,16.6
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Duration of ended episode,1808,619,34.2,434,24,252,13.9,191,10.6,312,17.3
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Duration of ended episode,691,230,33.3,132,19.1,45,6.5,86,12.4,198,28.7
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,Duration of ended episode,3776,2201,58.3,483,12.8,450,11.9,332,8.8,310,8.2
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,Duration of ended episode,1279,391,30.6,211,16.5,252,19.7,244,19.1,181,14.2
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,Duration of ended episode,1103,402,36.4,194,17.6,199,18,152,13.8,156,14.1
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Duration of ended episode,1483,287,19.4,262,17.7,312,21,322,21.7,300,20.2
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,Duration of ended episode,2869,1452,50.6,531,18.5,444,15.5,224,7.8,218,7.6
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,Duration of ended episode,1546,559,36.2,318,20.6,217,14,229,14.8,223,14.4
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,Duration of ended episode,1333,614,46.1,223,16.7,184,13.8,194,14.6,118,8.9
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,Duration of ended episode,2250,879,39.1,576,25.6,365,16.2,229,10.2,201,8.9
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,Duration of ended episode,1791,999,55.8,270,15.1,207,11.6,126,7,189,10.6
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,Duration of ended episode,2214,936,42.3,450,20.3,268,12.1,211,9.5,349,15.8
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Duration of ended episode,1988,793,39.9,399,20.1,380,19.1,208,10.5,208,10.5
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,Duration of ended episode,2441,693,28.4,538,22,497,20.4,381,15.6,332,13.6
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,Duration of ended episode,952,209,22,266,27.9,233,24.5,141,14.8,103,10.8
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,Duration of ended episode,1582,1003,63.4,156,9.9,141,8.9,128,8.1,154,9.7
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,Duration of ended episode,x,x,x,x,x,x,x,x,x,x,x
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,Duration of ended episode,4436,1387,31.3,904,20.4,669,15.1,524,11.8,952,21.5
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,Duration of ended episode,2718,1103,40.6,510,18.8,434,16,356,13.1,315,11.6
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,Duration of ended episode,1320,706,53.5,191,14.5,116,8.8,180,13.6,127,9.6
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,Duration of ended episode,3422,1870,54.6,594,17.4,453,13.2,308,9,197,5.8
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Duration of ended episode,2184,1100,50.4,294,13.5,371,17,250,11.4,169,7.7
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,Duration of ended episode,2092,952,45.5,396,18.9,334,16,217,10.4,193,9.2
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,Duration of ended episode,2384,1531,64.2,367,15.4,224,9.4,146,6.1,116,4.9
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,Duration of ended episode,1427,433,30.3,297,20.8,244,17.1,206,14.4,247,17.3
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Duration of ended episode,854,402,47.1,146,17.1,84,9.8,118,13.8,104,12.2
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,Duration of ended episode,1616,1038,64.2,87,5.4,160,9.9,164,10.1,167,10.3
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,Duration of ended episode,822,246,29.9,155,18.9,149,18.1,147,17.9,125,15.2
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,Duration of ended episode,1444,465,32.2,196,13.6,277,19.2,245,17,261,18.1
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,Duration of ended episode,4199,2435,58,744,17.7,356,8.5,318,7.6,346,8.2
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,Duration of ended episode,1184,468,39.5,188,15.9,152,12.8,178,15,198,16.7
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,Duration of ended episode,2894,1448,50,334,11.5,320,11.1,403,13.9,389,13.4
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,Duration of ended episode,2011,1138,56.6,400,19.9,278,13.8,137,6.8,58,2.9
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,Duration of ended episode,5257,3482,66.2,357,6.8,477,9.1,592,11.3,349,6.6
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,Duration of ended episode,2833,1315,46.4,580,20.5,410,14.5,329,11.6,199,7
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",Duration of ended episode,2068,537,26,247,11.9,270,13.1,360,17.4,654,31.6
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,Duration of ended episode,2804,1540,54.9,372,13.3,316,11.3,267,9.5,309,11
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,Duration of ended episode,7480,3466,46.3,1487,19.9,1164,15.6,731,9.8,632,8.4
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,Duration of ended episode,2044,546,26.7,510,25,466,22.8,369,18.1,153,7.5
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,Duration of ended episode,565,134,23.7,76,13.5,117,20.7,141,25,97,17.2
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E10000023,North Yorkshire,Duration of ended episode,2784,762,27.4,666,23.9,633,22.7,391,14,332,11.9
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,Duration of ended episode,2753,1474,53.5,484,17.6,261,9.5,273,9.9,261,9.5
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,Duration of ended episode,4129,1723,41.7,1199,29,455,11,381,9.2,371,9
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,Duration of ended episode,5044,2647,52.5,941,18.7,689,13.7,468,9.3,299,5.9
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,Duration of ended episode,724,94,13,87,12,166,22.9,149,20.6,228,31.5
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,Duration of ended episode,1431,513,35.8,204,14.3,310,21.7,226,15.8,178,12.4
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,Duration of ended episode,5137,2464,48,897,17.5,685,13.3,574,11.2,517,10.1
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,Duration of ended episode,2263,860,38,359,15.9,305,13.5,412,18.2,327,14.4
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,Duration of ended episode,1114,858,77,185,16.6,42,3.8,c,c,c,c
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Duration of ended episode,4673,2105,45,1165,24.9,783,16.8,408,8.7,212,4.5
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,Duration of ended episode,5516,2965,53.8,760,13.8,832,15.1,479,8.7,480,8.7
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,Duration of ended episode,3461,2467,71.3,369,10.7,351,10.1,196,5.7,78,2.3
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Duration of ended episode,3269,831,25.4,609,18.6,941,28.8,507,15.5,381,11.7
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,Duration of ended episode,175,39,22.3,49,28,40,22.9,21,12,26,14.9
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Duration of ended episode,6590,2815,42.7,988,15,1190,18.1,1083,16.4,514,7.8
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Duration of ended episode,2306,1017,44.1,535,23.2,214,9.3,236,10.2,304,13.2
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Duration of ended episode,2317,781,33.7,676,29.2,439,18.9,250,10.8,171,7.4
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",Duration of ended episode,1848,1007,54.5,387,20.9,226,12.2,144,7.8,84,4.5
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Duration of ended episode,3593,2121,59,519,14.4,431,12,317,8.8,205,5.7
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Duration of ended episode,834,251,30.1,144,17.3,181,21.7,156,18.7,102,12.2
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Duration of ended episode,1241,394,31.7,278,22.4,182,14.7,193,15.6,194,15.6
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Duration of ended episode,4595,1967,42.8,1020,22.2,688,15,440,9.6,480,10.4
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Duration of ended episode,1991,484,24.3,392,19.7,526,26.4,343,17.2,246,12.4
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Duration of ended episode,1851,1253,67.7,176,9.5,174,9.4,150,8.1,98,5.3
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,Duration of ended episode,4568,2911,63.7,555,12.1,556,12.2,299,6.5,247,5.4
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,Duration of ended episode,3364,1698,50.5,501,14.9,446,13.3,358,10.6,361,10.7
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Duration of ended episode,2260,1270,56.2,234,10.4,300,13.3,246,10.9,210,9.3
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,Duration of ended episode,1746,334,19.1,419,24,384,22,318,18.2,291,16.7
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,Duration of ended episode,1052,476,45.2,284,27,95,9,104,9.9,93,8.8
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,Duration of ended episode,2322,901,38.8,591,25.5,345,14.9,227,9.8,258,11.1
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,Duration of ended episode,1343,489,36.4,274,20.4,173,12.9,215,16,192,14.3
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,Duration of ended episode,6567,3250,49.5,1103,16.8,745,11.3,666,10.1,803,12.2
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,Duration of ended episode,6643,3965,59.7,1026,15.4,579,8.7,446,6.7,627,9.4
