time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,category,At31_episodes,3_months_or_less,3_months_or_less_percent,more_than_3_months_6_months,more_than_3_months_6_months_percent,more_than_6_months_less_than_1_year,more_than_6_months_less_than_1_year_percent,1_year_less_than_2_years,1_year_less_than_2_years_percent,2years+,2years+_percent
2017,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,Duration of open episode,1344,306,22.8,118,8.8,205,15.3,203,15.1,512,38.1
2017,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,Duration of open episode,6769,1334,19.7,699,10.3,1220,18,1384,20.4,2132,31.5
2017,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,Duration of open episode,5157,1212,23.5,458,8.9,618,12,843,16.3,2026,39.3
2017,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,Duration of open episode,2125,656,30.9,263,12.4,213,10,251,11.8,742,34.9
2017,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,Duration of open episode,4794,1535,32,476,9.9,639,13.3,622,13,1522,31.7
2017,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,Duration of open episode,1772,463,26.1,204,11.5,256,14.4,336,19,513,29
2017,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,Duration of open episode,1387,383,27.6,243,17.5,208,15,193,13.9,360,26
2017,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,Duration of open episode,3501,997,28.5,484,13.8,518,14.8,568,16.2,934,26.7
2017,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,Duration of open episode,1788,365,20.4,181,10.1,332,18.6,371,20.7,539,30.1
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,Duration of open episode,973,353,36.3,143,14.7,155,15.9,139,14.3,183,18.8
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Duration of open episode,2166,533,24.6,321,14.8,325,15,377,17.4,610,28.2
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,825,E10000002,Buckinghamshire,Duration of open episode,3306,1372,41.5,466,14.1,421,12.7,406,12.3,641,19.4
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Duration of open episode,3140,876,27.9,356,11.3,405,12.9,383,12.2,1120,35.7
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,Duration of open episode,8713,2196,25.2,1124,12.9,1344,15.4,1387,15.9,2662,30.6
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,Duration of open episode,1247,365,29.3,139,11.1,170,13.6,192,15.4,381,30.6
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,Duration of open episode,10005,3213,32.1,881,8.8,1177,11.8,1712,17.1,3022,30.2
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,Duration of open episode,1776,419,23.6,148,8.3,176,9.9,276,15.5,757,42.6
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,Duration of open episode,2024,443,21.9,241,11.9,373,18.4,346,17.1,621,30.7
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,Duration of open episode,4808,1390,28.9,684,14.2,698,14.5,750,15.6,1286,26.7
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,Duration of open episode,1432,401,28,201,14,167,11.7,208,14.5,455,31.8
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Duration of open episode,1781,574,32.2,309,17.3,274,15.4,328,18.4,296,16.6
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,Duration of open episode,1212,238,19.6,101,8.3,207,17.1,204,16.8,462,38.1
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,Duration of open episode,2287,460,20.1,233,10.2,367,16,336,14.7,891,39
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Duration of open episode,6125,1956,31.9,714,11.7,791,12.9,954,15.6,1710,27.9
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,Duration of open episode,984,343,34.9,119,12.1,131,13.3,126,12.8,265,26.9
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,Duration of open episode,4548,1487,32.7,574,12.6,667,14.7,578,12.7,1242,27.3
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,Duration of open episode,959,285,29.7,133,13.9,122,12.7,187,19.5,232,24.2
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,Duration of open episode,667,173,25.9,100,15,87,13,85,12.7,222,33.3
2017,Reporting year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Duration of open episode,1037,242,23.3,97,9.4,128,12.3,180,17.4,390,37.6
2017,Reporting year,Local authority,E92000001,England,E12000009,South West,837,E06000028,Bournemouth,Duration of open episode,857,139,16.2,60,7,141,16.5,148,17.3,369,43.1
2017,Reporting year,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Duration of open episode,3600,980,27.2,313,8.7,488,13.6,518,14.4,1301,36.1
2017,Reporting year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,Duration of open episode,2924,819,28,322,11,402,13.7,423,14.5,958,32.8
2017,Reporting year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,Duration of open episode,3842,821,21.4,401,10.4,528,13.7,705,18.3,1387,36.1
2017,Reporting year,Local authority,E92000001,England,E12000009,South West,835,E10000009,Dorset,Duration of open episode,2364,626,26.5,326,13.8,358,15.1,394,16.7,660,27.9
2017,Reporting year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,Duration of open episode,3804,1410,37.1,427,11.2,542,14.2,523,13.7,902,23.7
2017,Reporting year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Duration of open episode,32,c,c,c,c,0,0,30,93.8,0,0
2017,Reporting year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Duration of open episode,1298,301,23.2,112,8.6,173,13.3,197,15.2,515,39.7
2017,Reporting year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,Duration of open episode,2194,752,34.3,124,5.7,299,13.6,334,15.2,685,31.2
2017,Reporting year,Local authority,E92000001,England,E12000009,South West,836,E06000029,Poole,Duration of open episode,974,227,23.3,91,9.3,127,13,194,19.9,335,34.4
2017,Reporting year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,Duration of open episode,3109,994,32,317,10.2,509,16.4,338,10.9,951,30.6
2017,Reporting year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Duration of open episode,1509,433,28.7,200,13.3,186,12.3,241,16,449,29.8
2017,Reporting year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Duration of open episode,1919,491,25.6,233,12.1,315,16.4,330,17.2,550,28.7
2017,Reporting year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,Duration of open episode,1196,329,27.5,175,14.6,173,14.5,124,10.4,395,33
2017,Reporting year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,Duration of open episode,2699,582,21.6,412,15.3,416,15.4,405,15,884,32.8
2017,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,Duration of open episode,1756,428,24.4,173,9.9,233,13.3,224,12.8,698,39.7
2017,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,Duration of open episode,55,17,30.9,c,c,12,21.8,c,c,13,23.6
2017,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,Duration of open episode,3133,894,28.5,406,13,477,15.2,485,15.5,871,27.8
2017,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,Duration of open episode,1447,318,22,189,13.1,220,15.2,209,14.4,511,35.3
2017,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,Duration of open episode,2210,517,23.4,565,25.6,387,17.5,384,17.4,357,16.2
2017,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,Duration of open episode,2103,622,29.6,268,12.7,262,12.5,268,12.7,683,32.5
2017,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,Duration of open episode,988,263,26.6,152,15.4,137,13.9,140,14.2,296,30
2017,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,Duration of open episode,2793,415,14.9,255,9.1,438,15.7,486,17.4,1199,42.9
2017,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,Duration of open episode,2681,660,24.6,223,8.3,346,12.9,401,15,1051,39.2
2017,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,Duration of open episode,3154,1046,33.2,408,12.9,385,12.2,457,14.5,858,27.2
2017,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,Duration of open episode,2639,577,21.9,268,10.2,449,17,441,16.7,904,34.3
2017,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,Duration of open episode,2535,604,23.8,364,14.4,621,24.5,448,17.7,498,19.6
2017,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Duration of open episode,2268,483,21.3,275,12.1,453,20,466,20.5,591,26.1
2017,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,Duration of open episode,1698,363,21.4,212,12.5,315,18.6,285,16.8,523,30.8
2017,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Duration of open episode,2054,613,29.8,266,13,265,12.9,339,16.5,571,27.8
2017,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,Duration of open episode,1861,431,23.2,265,14.2,286,15.4,296,15.9,583,31.3
2017,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,Duration of open episode,1646,537,32.6,230,14,177,10.8,219,13.3,483,29.3
2017,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,Duration of open episode,2364,957,40.5,254,10.7,310,13.1,256,10.8,587,24.8
2017,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,Duration of open episode,2294,660,28.8,323,14.1,363,15.8,315,13.7,633,27.6
2017,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,Duration of open episode,3708,832,22.4,335,9,456,12.3,665,17.9,1420,38.3
2017,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,Duration of open episode,2337,539,23.1,287,12.3,317,13.6,447,19.1,747,32
2017,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,Duration of open episode,2481,670,27,261,10.5,342,13.8,359,14.5,849,34.2
2017,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,Duration of open episode,2799,839,30,307,11,346,12.4,361,12.9,946,33.8
2017,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,Duration of open episode,1994,540,27.1,286,14.3,388,19.5,340,17.1,440,22.1
2017,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,Duration of open episode,1719,409,23.8,317,18.4,313,18.2,319,18.6,361,21
2017,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,Duration of open episode,2393,621,26,258,10.8,359,15,358,15,797,33.3
2017,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Duration of open episode,1755,505,28.8,164,9.3,260,14.8,280,16,546,31.1
2017,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Duration of open episode,755,230,30.5,99,13.1,102,13.5,91,12.1,233,30.9
2017,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Duration of open episode,1342,292,21.8,140,10.4,288,21.5,208,15.5,414,30.8
2017,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Duration of open episode,2246,640,28.5,249,11.1,365,16.3,321,14.3,671,29.9
2017,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Duration of open episode,836,256,30.6,112,13.4,102,12.2,130,15.6,236,28.2
2017,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Duration of open episode,1731,348,20.1,202,11.7,261,15.1,332,19.2,588,34
2017,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Duration of open episode,2298,630,27.4,173,7.5,320,13.9,348,15.1,827,36
2016,Reporting year,National,E92000001,England,,,,,,Duration of open episode,393910,101040,25.6,48670,12.4,58860,14.9,63390,16.1,121960,31
2016,Reporting year,Regional,E92000001,England,E12000001,North East,,,,Duration of open episode,23150,5550,24,2670,11.5,3320,14.3,3920,16.9,7700,33.2
2016,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Duration of open episode,57710,15170,26.3,7680,13.3,8300,14.4,8460,14.7,18100,31.4
2016,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Duration of open episode,38090,9890,26,4640,12.2,5870,15.4,5790,15.2,11900,31.2
2016,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Duration of open episode,29080,7850,27,4010,13.8,4970,17.1,4750,16.4,7500,25.8
2016,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Duration of open episode,45310,11660,25.7,5210,11.5,6470,14.3,7110,15.7,14870,32.8
2016,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Duration of open episode,38510,9200,23.9,4650,12.1,5600,14.5,7330,19,11730,30.5
2016,Reporting year,Regional,E92000001,England,E12000007,London,,,,Duration of open episode,69340,17220,24.8,8030,11.6,10290,14.8,11560,16.7,22250,32.1
2016,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Duration of open episode,57940,15990,27.6,7510,13,8800,15.2,8890,15.3,16760,28.9
2016,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Duration of open episode,34780,8530,24.5,4280,12.3,5240,15.1,5560,16,11170,32.1
2016,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Duration of open episode,30750,7380,24,3460,11.2,4300,14,5170,16.8,10450,34
2016,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Duration of open episode,38590,9840,25.5,4570,11.8,5990,15.5,6400,16.6,11800,30.6
2016,Reporting year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,Duration of open episode,927,141,15.2,105,11.3,147,15.9,167,18,367,39.6
2016,Reporting year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,Duration of open episode,3523,571,16.2,467,13.3,515,14.6,725,20.6,1245,35.3
2016,Reporting year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,Duration of open episode,1660,424,25.5,209,12.6,259,15.6,281,16.9,487,29.3
2016,Reporting year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,Duration of open episode,1053,155,14.7,107,10.2,176,16.7,202,19.2,413,39.2
