time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,category,Assessments_completed,Assessments_completed_rate,Same_day,1-10_days,11-20_days,21-30_days,31-40_days,41-45_days,46-50_days,51-60_days,61+_days,25th_Percentile_days,Median_days,75th_Percentile_days
2022,Reporting year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Duration of assessment,2585,436.4,77,318,420,413,492,224,154,173,314,18,32,45
2022,Reporting year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Duration of assessment,3347,650.9,80,463,648,737,679,277,132,233,98,16,26,39
2022,Reporting year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,Duration of assessment,1973,783.5,c,148,444,384,509,271,61,73,78,20,31,40
2022,Reporting year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,Duration of assessment,4067,394.5,28,450,647,980,827,669,241,135,90,19,30,42
2022,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,Duration of assessment,1754,479.6,7,28,117,402,902,106,59,59,74,29,33,37
2022,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,Duration of assessment,48,733.9,c,8,9,11,12,c,c,c,0,12,27,34
2022,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,Duration of assessment,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2022,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,Duration of assessment,1456,457.6,c,20,64,125,453,718,24,17,34,36,41,44
2022,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,Duration of assessment,2873,528.5,10,203,219,413,780,1061,133,23,31,27,38,44
2022,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,Duration of assessment,2612,713.6,42,238,364,607,737,437,91,68,28,21,31,40
2022,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,Duration of assessment,1213,530.2,c,366,194,80,164,230,88,39,48,10,26,43
2022,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,Duration of assessment,2340,430.7,37,90,351,478,841,481,25,12,25,22,33,40
2022,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,Duration of assessment,4821,748.1,70,292,934,1027,1203,732,220,134,209,20,31,42
2022,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,Duration of assessment,4438,529.2,38,200,427,619,851,1749,334,105,115,28,41,45
2022,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,Duration of assessment,3498,610.8,c,36,325,547,804,1260,280,111,134,30,41,45
2022,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,Duration of assessment,5774,897,37,370,745,1062,1946,662,267,289,396,23,34,42
2022,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Duration of assessment,1801,303.2,0,83,213,320,628,357,59,49,92,25,37,42
2022,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,Duration of assessment,1450,473.7,27,145,215,267,389,113,76,108,110,19,32,43
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Duration of assessment,6019,949.7,30,315,893,1561,1670,742,253,216,339,21,31,41
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,Duration of assessment,2771,310.8,55,422,254,394,592,332,300,202,220,19,34,46
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,Duration of assessment,3694,653.4,12,219,576,778,1327,591,109,61,21,23,33,39
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,Duration of assessment,3644,499,c,40,172,400,931,1150,296,224,427,35,42,46
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,Duration of assessment,4207,580.4,77,372,966,1553,859,204,53,58,65,17,25,32
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,Duration of assessment,4770,529.9,91,133,528,931,1220,551,409,387,520,25,36,47
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,Duration of assessment,4365,544.7,16,226,350,643,951,1140,572,329,138,29,40,45
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,Duration of assessment,4358,532.8,63,278,627,1130,851,376,252,296,485,22,31,45
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,Duration of assessment,3454,525.7,12,35,186,349,791,1964,85,16,16,35,43,45
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,Duration of assessment,2862,492.6,151,1649,448,286,177,68,31,30,22,2,6,18
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,Duration of assessment,2627,448.7,10,159,327,789,625,230,148,170,169,23,31,42
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,Duration of assessment,4058,570.4,43,677,1559,867,410,147,110,116,129,12,19,29
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Duration of assessment,3860,584.4,109,616,436,1544,701,197,75,102,80,17,26,32
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Duration of assessment,1694,464.9,13,156,172,104,210,953,45,22,19,28,43,45
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Duration of assessment,2321,494,c,95,263,505,996,224,109,91,35,26,33,39
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Duration of assessment,4603,603,15,235,693,1155,1153,460,267,305,320,23,33,43
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Duration of assessment,1687,385.3,8,176,168,105,241,863,58,31,37,27,43,45
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Duration of assessment,1617,330.1,c,31,180,330,494,368,94,69,49,27,36,44
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Duration of assessment,4811,768.8,59,346,1111,1427,1488,350,11,8,11,19,26,35
2021,Reporting year,National,E92000001,England,,,,,,Duration of assessment,625960,531,9420,79680,120900,112630,128640,96920,29450,22640,25700,16,30,42
2021,Reporting year,Regional,E92000001,England,E12000001,North East,,,,Duration of assessment,35080,667.8,220,3350,5570,5140,5710,9180,2120,1540,2250,20,38,44
2021,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Duration of assessment,95940,614.8,1200,10410,17500,16850,20830,16180,4710,3880,4400,18,32,43
2021,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Duration of assessment,74110,645.1,1760,11430,13400,10970,12760,11500,3960,3440,4890,14,30,43
2021,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Duration of assessment,52540,530.7,750,7050,14750,10590,9580,6080,1360,1130,1250,14,24,37
2021,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Duration of assessment,71620,554,1540,13170,11760,10410,13150,11860,3720,2770,3230,13,29,43
2021,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Duration of assessment,44470,335.3,530,4900,7160,8270,14070,5450,1730,1200,1140,19,32,39
2021,Reporting year,Regional,E92000001,England,E12000007,London,,,,Duration of assessment,95940,497.9,1220,7840,14880,20490,24480,16530,4430,3140,2930,21,32,42
2021,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Duration of assessment,109820,568.8,1310,16220,27220,20070,19160,13410,5190,3730,3510,14,25,40
2021,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Duration of assessment,46450,427.6,890,5320,8660,9830,8890,6730,2220,1810,2100,17,30,42
2021,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Duration of assessment,37170,555.3,630,2960,5270,6460,9690,7230,2050,1400,1480,21,34,43
2021,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Duration of assessment,58770,467.3,600,4870,9610,14030,14790,9300,2390,1740,1450,20,31,41
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,Duration of assessment,5120,516.1,40,420,809,927,880,1470,257,150,167,21,36,44
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,Duration of assessment,684,307.6,0,9,29,63,95,395,34,38,21,39,44,45
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,Duration of assessment,2127,551.6,18,253,368,250,502,612,58,45,21,16,36,43
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,Duration of assessment,1736,875.6,13,105,171,314,534,331,116,111,41,25,38,43
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Duration of assessment,6436,1936.7,28,358,806,843,836,1128,644,590,1203,26,43,54
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Duration of assessment,3751,650,24,904,1025,486,434,446,300,102,30,11,19,39
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Duration of assessment,1543,368.2,6,74,167,133,252,786,25,29,71,31,42,44
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,Duration of assessment,3098,531.6,6,251,435,658,342,969,279,111,47,23,37,45
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,Duration of assessment,2501,913.8,34,220,280,300,249,538,148,223,509,23,43,56
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,Duration of assessment,1359,459.9,6,95,231,434,297,218,33,30,15,21,28,39
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Duration of assessment,3365,777,9,340,481,301,534,1516,87,33,64,21,41,44
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,Duration of assessment,3358,620.9,31,321,767,433,759,768,136,81,62,15,33,42
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,Duration of assessment,2483,623.1,9,282,419,439,709,381,125,86,33,18,32,41
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,Duration of assessment,3414,1207.3,93,413,635,629,572,404,166,155,347,16,30,44
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,Duration of assessment,3978,557.2,61,473,1224,324,423,1139,152,82,100,15,26,44
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,Duration of assessment,2659,605.2,49,250,435,431,865,294,119,123,93,18,33,40
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,Duration of assessment,3040,393.3,67,212,360,332,795,472,247,313,242,25,38,46
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Duration of assessment,2893,418.1,94,150,332,351,717,759,214,151,125,25,38,45
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,Duration of assessment,4294,475.1,17,338,553,823,850,876,287,231,319,24,35,45
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,Duration of assessment,1508,545.2,11,153,219,234,294,365,100,64,68,20,35,44
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,Duration of assessment,2037,605.7,17,324,486,421,492,114,37,75,71,13,25,35
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,Duration of assessment,11822,474,188,1616,2382,3073,1842,1863,385,294,179,16,29,39
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,Duration of assessment,6438,691.2,15,576,1017,1034,2318,622,263,263,330,21,35,40
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,Duration of assessment,9253,727,172,1215,1554,1459,1918,1825,484,278,348,17,32,42
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,Duration of assessment,4808,778,43,501,954,992,1272,674,158,127,87,18,30,39
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,Duration of assessment,4735,872.3,49,475,481,510,1903,864,189,139,125,25,35,42
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Duration of assessment,4024,694.6,25,400,660,593,810,1116,209,107,104,19,34,44
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,Duration of assessment,3142,593.7,34,288,555,516,685,596,174,139,155,19,34,43
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,Duration of assessment,3419,933.2,48,380,862,753,518,381,131,129,217,17,26,41
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,Duration of assessment,3600,578.5,42,291,341,325,518,1237,359,228,259,28,43,45
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Duration of assessment,3208,627.6,19,246,569,559,737,393,240,239,206,20,33,44
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,Duration of assessment,2517,457,36,482,1051,501,215,83,36,40,73,12,17,26
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,Duration of assessment,1857,427.8,0,80,277,287,563,492,82,20,56,25,36,43
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,Duration of assessment,6842,1007.4,59,846,1445,1450,989,888,276,341,548,15,28,43
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,Duration of assessment,3972,603.9,52,415,687,813,825,337,278,255,310,18,31,43
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,Duration of assessment,2927,585.9,c,215,813,327,471,1096,c,0,0,18,34,43
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,Duration of assessment,9117,642.3,14,781,1570,1384,1225,1480,854,766,1043,20,37,47
